defense,clean_acc,fit_time_sec,keep_fraction,det_precision,det_recall,det_f1,det_roc_auc,asr,dataset,attack,poison_rate,acc_clean_no_attack,seed
anomaly_lof,0.825,0.016130685806274414,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.2736318407960199,synthetic,feature_collision,0.2,0.835,42
roni,0.815,0.18318843841552734,0.5930555555555556,0.1757679180887372,0.42916666666666664,0.24939467312348668,0.5133333333333333,0.29850746268656714,synthetic,feature_collision,0.2,0.835,42
trimmed_loss,0.805,0.020480632781982422,0.8,0.25,0.3,0.2727272727272727,0.56,0.3333333333333333,synthetic,feature_collision,0.2,0.835,42
hybrid,0.7625,0.3722805976867676,0.4284722222222222,0.12150668286755771,0.4166666666666667,0.18814675446848542,0.40708333333333335,0.4079601990049751,synthetic,feature_collision,0.2,0.835,42
none,0.8125,0.003072023391723633,1.0,0.0,0.0,0.0,0.5,0.29850746268656714,synthetic,feature_collision,0.2,0.83,123
anomaly_iforest,0.8125,0.2216355800628662,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.3034825870646766,synthetic,feature_collision,0.2,0.83,123
anomaly_lof,0.8025,0.016716957092285156,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.2885572139303483,synthetic,feature_collision,0.2,0.83,123
roni,0.7925,0.18732833862304688,0.475,0.14285714285714285,0.45,0.21686746987951808,0.45499999999999996,0.3383084577114428,synthetic,feature_collision,0.2,0.83,123
trimmed_loss,0.785,0.016185522079467773,0.8,0.21180555555555555,0.25416666666666665,0.23106060606060605,0.5325,0.3781094527363184,synthetic,feature_collision,0.2,0.83,123
hybrid,0.7775,0.3612957000732422,0.43819444444444444,0.12978986402966625,0.4375,0.2001906577693041,0.42541666666666667,0.38308457711442784,synthetic,feature_collision,0.2,0.83,123
none,0.8175,0.001951456069946289,1.0,0.0,0.0,0.0,0.5,0.2885572139303483,synthetic,feature_collision,0.2,0.855,2024
anomaly_iforest,0.82,0.21790504455566406,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.2885572139303483,synthetic,feature_collision,0.2,0.855,2024
anomaly_lof,0.82,0.015522003173828125,0.7993055555555556,0.0,0.0,0.0,0.37958333333333333,0.263681592039801,synthetic,feature_collision,0.2,0.855,2024
roni,0.8175,0.19946765899658203,0.5652777777777778,0.17252396166134185,0.45,0.24942263279445728,0.5091666666666667,0.2935323383084577,synthetic,feature_collision,0.2,0.855,2024
trimmed_loss,0.8,0.016292333602905273,0.8,0.20833333333333334,0.25,0.22727272727272727,0.5300000000000001,0.35323383084577115,synthetic,feature_collision,0.2,0.855,2024
hybrid,0.805,0.37956857681274414,0.4215277777777778,0.13445378151260504,0.4666666666666667,0.2087604846225536,0.4329166666666667,0.3283582089552239,synthetic,feature_collision,0.2,0.855,2024
none,0.84,0.002757549285888672,1.0,0.0,0.0,0.0,0.5,0.9800995024875622,synthetic,backdoor,0.05,0.835,42
anomaly_iforest,0.8375,0.22203326225280762,0.9492063492063492,0.296875,0.31666666666666665,0.3064516129032258,0.6395833333333334,0.9054726368159204,synthetic,backdoor,0.05,0.835,42
anomaly_lof,0.84,0.015247106552124023,0.9492063492063492,0.09375,0.1,0.0967741935483871,0.5258333333333334,0.9253731343283582,synthetic,backdoor,0.05,0.835,42
roni,0.825,0.174607515335083,0.4738095238095238,0.043740573152337855,0.48333333333333334,0.08022130013831259,0.47750000000000004,0.9154228855721394,synthetic,backdoor,0.05,0.835,42
trimmed_loss,0.85,0.022997617721557617,0.95,0.015873015873015872,0.016666666666666666,0.016260162601626018,0.4825,0.900497512437811,synthetic,backdoor,0.05,0.835,42
hybrid,0.85,0.4125332832336426,0.5103174603174603,0.06969205834683954,0.7166666666666667,0.12703101920236337,0.6191666666666668,0.7711442786069652,synthetic,backdoor,0.05,0.835,42
none,0.8325,0.004744768142700195,1.0,0.0,0.0,0.0,0.5,0.9651741293532339,synthetic,backdoor,0.05,0.83,123
anomaly_iforest,0.8275,0.21962690353393555,0.9492063492063492,0.3125,0.3333333333333333,0.3225806451612903,0.6483333333333333,0.9502487562189055,synthetic,backdoor,0.05,0.83,123
anomaly_lof,0.8275,0.013744115829467773,0.9492063492063492,0.078125,0.08333333333333333,0.08064516129032258,0.5170833333333332,0.9552238805970149,synthetic,backdoor,0.05,0.83,123
roni,0.825,0.16762065887451172,0.703968253968254,0.03753351206434316,0.23333333333333334,0.06466512702078522,0.46708333333333335,0.9552238805970149,synthetic,backdoor,0.05,0.83,123
trimmed_loss,0.825,0.02213430404663086,0.95,0.0,0.0,0.0,0.47375,0.9303482587064676,synthetic,backdoor,0.05,0.83,123
hybrid,0.8275,0.38512587547302246,0.5976190476190476,0.0650887573964497,0.55,0.1164021164021164,0.5775,0.9203980099502488,synthetic,backdoor,0.05,0.83,123
none,0.8525,0.003359556198120117,1.0,0.0,0.0,0.0,0.5,0.9850746268656716,synthetic,backdoor,0.05,0.855,2024
anomaly_iforest,0.855,0.22453093528747559,0.9492063492063492,0.3125,0.3333333333333333,0.3225806451612903,0.6483333333333333,0.9651741293532339,synthetic,backdoor,0.05,0.855,2024
anomaly_lof,0.8525,0.015150785446166992,0.9492063492063492,0.015625,0.016666666666666666,0.016129032258064516,0.4820833333333333,0.9850746268656716,synthetic,backdoor,0.05,0.855,2024
roni,0.845,0.19408011436462402,0.4738095238095238,0.04524886877828054,0.5,0.08298755186721991,0.48624999999999996,0.9751243781094527,synthetic,backdoor,0.05,0.855,2024
trimmed_loss,0.87,0.022124528884887695,0.95,0.0,0.0,0.0,0.47375,0.9751243781094527,synthetic,backdoor,0.05,0.855,2024
hybrid,0.8525,0.3933835029602051,0.5119047619047619,0.05853658536585366,0.6,0.10666666666666667,0.5587500000000001,0.945273631840796,synthetic,backdoor,0.05,0.855,2024
none,0.84,0.0032470226287841797,1.0,0.0,0.0,0.0,0.5,0.9850746268656716,synthetic,backdoor,0.1,0.835,42
anomaly_iforest,0.8425,0.21999454498291016,0.8992424242424243,0.3007518796992481,0.3333333333333333,0.31620553359683795,0.6279166666666667,0.9253731343283582,synthetic,backdoor,0.1,0.835,42
anomaly_lof,0.84,0.015000343322753906,0.8992424242424243,0.10526315789473684,0.11666666666666667,0.11067193675889328,0.50875,0.9751243781094527,synthetic,backdoor,0.1,0.835,42
roni,0.85,0.19308233261108398,0.553030303030303,0.09491525423728814,0.4666666666666667,0.15774647887323945,0.5108333333333333,0.9800995024875622,synthetic,backdoor,0.1,0.835,42
trimmed_loss,0.8525,0.02125859260559082,0.9,0.030303030303030304,0.03333333333333333,0.031746031746031744,0.4633333333333334,0.8756218905472637,synthetic,backdoor,0.1,0.835,42
hybrid,0.84,0.3823080062866211,0.5613636363636364,0.1226252158894646,0.5916666666666667,0.20314735336194564,0.5841666666666667,0.7810945273631841,synthetic,backdoor,0.1,0.835,42
none,0.8325,0.0032606124877929688,1.0,0.0,0.0,0.0,0.5,0.9800995024875622,synthetic,backdoor,0.1,0.83,123
anomaly_iforest,0.825,0.21819519996643066,0.8992424242424243,0.2781954887218045,0.30833333333333335,0.2924901185770751,0.6141666666666666,0.9701492537313433,synthetic,backdoor,0.1,0.83,123
anomaly_lof,0.83,0.014895915985107422,0.8992424242424243,0.05263157894736842,0.058333333333333334,0.05533596837944664,0.4766666666666667,0.9800995024875622,synthetic,backdoor,0.1,0.83,123
roni,0.845,0.19873595237731934,0.475,0.09523809523809523,0.55,0.16236162361623616,0.51375,0.9701492537313433,synthetic,backdoor,0.1,0.83,123
trimmed_loss,0.855,0.021416425704956055,0.9,0.007575757575757576,0.008333333333333333,0.007936507936507936,0.44958333333333333,0.9402985074626866,synthetic,backdoor,0.1,0.83,123
hybrid,0.82,0.3706505298614502,0.41439393939393937,0.0944372574385511,0.6083333333333333,0.16349384098544234,0.5125,0.9253731343283582,synthetic,backdoor,0.1,0.83,123
none,0.8525,0.003583669662475586,1.0,0.0,0.0,0.0,0.5,0.9850746268656716,synthetic,backdoor,0.1,0.855,2024
anomaly_iforest,0.845,0.21594476699829102,0.8992424242424243,0.2556390977443609,0.2833333333333333,0.26877470355731226,0.6004166666666666,0.9751243781094527,synthetic,backdoor,0.1,0.855,2024
anomaly_lof,0.8475,0.014889955520629883,0.8992424242424243,0.045112781954887216,0.05,0.04743083003952569,0.47208333333333335,0.9850746268656716,synthetic,backdoor,0.1,0.855,2024
roni,0.81,0.1693553924560547,0.475,0.09668109668109669,0.5583333333333333,0.16482164821648215,0.5183333333333333,0.9800995024875622,synthetic,backdoor,0.1,0.855,2024
trimmed_loss,0.86,0.01897287368774414,0.9,0.007575757575757576,0.008333333333333333,0.007936507936507936,0.44958333333333333,0.9552238805970149,synthetic,backdoor,0.1,0.855,2024
hybrid,0.8425,0.37678980827331543,0.453030303030303,0.09279778393351801,0.5583333333333333,0.15914489311163896,0.50625,0.9353233830845771,synthetic,backdoor,0.1,0.855,2024
none,0.8425,0.0035104751586914062,1.0,0.0,0.0,0.0,0.5,0.9900497512437811,synthetic,backdoor,0.2,0.835,42
anomaly_iforest,0.8475,0.21791815757751465,0.7993055555555556,0.2491349480968858,0.3,0.2722117202268431,0.5595833333333332,0.9800995024875622,synthetic,backdoor,0.2,0.835,42
anomaly_lof,0.835,0.016731739044189453,0.7993055555555556,0.18685121107266436,0.225,0.20415879017013233,0.5145833333333334,0.9800995024875622,synthetic,backdoor,0.2,0.835,42
roni,0.84,0.20322942733764648,0.5722222222222222,0.16883116883116883,0.43333333333333335,0.24299065420560748,0.5033333333333333,0.9850746268656716,synthetic,backdoor,0.2,0.835,42
trimmed_loss,0.845,0.019019126892089844,0.8,0.03125,0.0375,0.03409090909090909,0.4025,0.9353233830845771,synthetic,backdoor,0.2,0.835,42
hybrid,0.8625,0.36962151527404785,0.35625,0.17475728155339806,0.675,0.2776349614395887,0.51875,0.8805970149253731,synthetic,backdoor,0.2,0.835,42
none,0.8325,0.0031914710998535156,1.0,0.0,0.0,0.0,0.5,0.9850746268656716,synthetic,backdoor,0.2,0.83,123
anomaly_iforest,0.8275,0.21704912185668945,0.7993055555555556,0.2664359861591695,0.32083333333333336,0.29111531190926276,0.5720833333333334,0.9800995024875622,synthetic,backdoor,0.2,0.83,123
anomaly_lof,0.8275,0.01671433448791504,0.7993055555555556,0.1522491349480969,0.18333333333333332,0.166351606805293,0.48958333333333337,0.9800995024875622,synthetic,backdoor,0.2,0.83,123
roni,0.8175,0.21087193489074707,0.475,0.14285714285714285,0.45,0.21686746987951808,0.45499999999999996,0.9900497512437811,synthetic,backdoor,0.2,0.83,123
trimmed_loss,0.8325,0.018653392791748047,0.8,0.017361111111111112,0.020833333333333332,0.01893939393939394,0.3925,0.9651741293532339,synthetic,backdoor,0.2,0.83,123
hybrid,0.8275,0.4105997085571289,0.46111111111111114,0.18556701030927836,0.6,0.28346456692913385,0.5366666666666666,0.9552238805970149,synthetic,backdoor,0.2,0.83,123
none,0.8525,0.003282308578491211,1.0,0.0,0.0,0.0,0.5,1.0,synthetic,backdoor,0.2,0.855,2024
anomaly_iforest,0.8425,0.2224273681640625,0.7993055555555556,0.25259515570934254,0.30416666666666664,0.27599243856332706,0.5620833333333334,0.9800995024875622,synthetic,backdoor,0.2,0.855,2024
anomaly_lof,0.8425,0.01648736000061035,0.7993055555555556,0.18339100346020762,0.22083333333333333,0.2003780718336484,0.5120833333333333,0.9900497512437811,synthetic,backdoor,0.2,0.855,2024
roni,0.86,0.22647643089294434,0.5375,0.16516516516516516,0.4583333333333333,0.24282560706401765,0.49749999999999994,0.9950248756218906,synthetic,backdoor,0.2,0.855,2024
trimmed_loss,0.8275,0.0182950496673584,0.8,0.020833333333333332,0.025,0.022727272727272728,0.39499999999999996,0.9651741293532339,synthetic,backdoor,0.2,0.855,2024
hybrid,0.845,0.38483333587646484,0.35625,0.1725997842502697,0.6666666666666666,0.27420736932305056,0.5137499999999999,0.8656716417910447,synthetic,backdoor,0.2,0.855,2024
